Device_ID,Device_Type,Purchase_Date,Manufacturer,Model,Country,Maintenance_Report,Age,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class
MD13531,Defibrillator,2019-09-02,CardioSync,Model-900,Germany,Component replaced after overheating.,13.81230454702898,8993.488280414409,29.70697989221221,6,7,3
MD13532,MRI Scanner,2019-09-03,BioSystems,Model-900,Germany,Routine check completed.,7.608524249402119,8022.973782362662,24.3309226710103,6,8,3
MD13533,MRI Scanner,2019-09-04,BioSystems,Model-900,India,Operational lag reported.,6.554706513118276,9601.300097538917,26.31390690512363,4,6,3
MD13534,MRI Scanner,2019-09-05,CardioSync,Model-600,India,Operational lag reported.,8.922966227919485,10302.482978261249,19.63218208263999,4,5,2
MD13535,MRI Scanner,2019-09-06,HealthCorp,Model-900,India,Component replaced after overheating.,13.290162204445306,9765.188510161785,16.00606654609474,5,3,2
MD13536,Ventilator,2019-09-07,CardioSync,Model-100,Germany,Battery wear detected.,2.952479626233825,4424.359114441467,10.539950698968616,2,1,0
MD13537,Ventilator,2019-09-08,BioSystems,Model-100,Japan,Operational lag reported.,12.879134818763172,10109.052731534735,26.348449536801223,5,8,3
MD13538,ECG Machine,2019-09-09,CardioSync,Model-600,USA,Voltage spike observed.,1.600002520492336,2137.351792148298,8.052161702219996,2,1,0
MD13539,Ventilator,2019-09-10,MediTech,Model-600,Germany,Routine check completed.,5.209772727727674,6420.811840762601,14.623565642526245,2,2,1
MD13540,Ventilator,2019-09-11,CardioSync,Model-450,USA,Routine check completed.,2.830500569918592,4134.959990311199,9.435416380862623,1,1,0
MD13541,Ventilator,2019-09-12,BioSystems,Model-450,UK,Routine check completed.,2.821701771382013,4346.653360954591,5.936242266156052,1,0,0
MD13542,Defibrillator,2019-09-13,HealthCorp,Model-600,India,Component replaced after overheating.,6.713732033487665,11001.20267429861,26.485164858122737,5,5,3
MD13543,MRI Scanner,2019-09-14,BioSystems,Model-600,India,Routine check completed.,3.0944281683972057,3231.122116649029,4.477371776889665,1,0,0
MD13544,ECG Machine,2019-09-15,MediTech,Model-450,India,Component replaced after overheating.,4.776555383310609,5421.084431000191,2.8091032394216247,1,1,0
MD13545,Defibrillator,2019-09-16,BioSystems,Model-100,USA,Component replaced after overheating.,2.622761794341341,2270.210686963537,4.585791758450948,2,2,0
MD13546,ECG Machine,2019-09-17,BioSystems,Model-100,USA,Component replaced after overheating.,9.885127504537762,7437.374999059004,6.862469626954709,5,5,2
MD13547,Defibrillator,2019-09-18,MediTech,Model-900,India,Routine check completed.,7.890216614084975,9946.744233369993,34.60403825700302,4,9,3
MD13548,ECG Machine,2019-09-19,BioSystems,Model-100,USA,Operational lag reported.,10.351530005744053,10338.12850398067,18.93537772821286,5,9,3
MD13549,Defibrillator,2019-09-20,MediTech,Model-450,Germany,Routine check completed.,6.966392742509003,3482.018330986494,3.615556328101561,2,3,1
MD13550,MRI Scanner,2019-09-21,BioSystems,Model-600,India,Component replaced after overheating.,9.736873654024231,11623.69441528056,31.92279365392322,6,5,3
MD13551,MRI Scanner,2019-09-22,HealthCorp,Model-450,USA,Routine check completed.,9.608639357710256,9777.503602041905,37.9568170877307,6,5,3
MD13552,Ventilator,2019-09-23,BioSystems,Model-100,UK,Battery wear detected.,6.051220393846739,4669.712567641799,10.132637110573937,3,4,2
MD13553,ECG Machine,2019-09-24,MediTech,Model-900,Germany,Operational lag reported.,14.875689925586968,10118.28652619201,26.53823880196295,5,6,3
MD13554,MRI Scanner,2019-09-25,MediTech,Model-450,UK,Routine check completed.,1.0981173091412608,6051.683537147925,7.906721623790073,4,2,1
MD13555,MRI Scanner,2019-09-26,MediTech,Model-600,USA,Component replaced after overheating.,8.494571180699173,10000.652932135949,22.021750800066663,5,3,2
MD13556,Defibrillator,2019-09-27,MediTech,Model-600,UK,Voltage spike observed.,6.5436818849541725,9863.263963691315,11.207082893823202,5,3,2
MD13557,Ventilator,2019-09-28,BioSystems,Model-100,UK,Voltage spike observed.,5.669866227445389,4858.993963447323,8.191044336876098,2,3,1
MD13558,Defibrillator,2019-09-29,CardioSync,Model-600,UK,Battery wear detected.,12.156874278060744,8162.211392465437,33.359918818556814,6,5,3
MD13559,MRI Scanner,2019-09-30,MediTech,Model-450,USA,Battery wear detected.,4.44121602031416,3189.714838948971,1.526546257786365,3,0,0
MD13560,ECG Machine,2019-10-01,BioSystems,Model-900,India,Operational lag reported.,14.793119719220654,8920.907417172366,20.35967753998434,6,5,3
MD13561,Defibrillator,2019-10-02,HealthCorp,Model-900,Germany,Component replaced after overheating.,9.735562025279206,13765.97426582642,32.13674774128862,6,7,3
MD13562,Defibrillator,2019-10-03,CardioSync,Model-450,USA,Battery wear detected.,2.8017091482289014,4088.532514882495,5.181510361723714,2,2,0
MD13563,Ventilator,2019-10-04,BioSystems,Model-100,UK,Operational lag reported.,2.4822616892850045,4300.474883732833,11.745848317403984,3,0,0
MD13564,Ventilator,2019-10-05,HealthCorp,Model-600,Japan,Routine check completed.,15.0,12799.731889321183,32.00211161442402,6,7,3
MD13565,Ventilator,2019-10-06,CardioSync,Model-600,Germany,Operational lag reported.,12.750051421807465,9424.403833840695,15.90941965039314,6,7,3
MD13566,MRI Scanner,2019-10-07,HealthCorp,Model-600,UK,Battery wear detected.,9.176626571235158,6323.369850722516,29.48293332933313,4,8,3
MD13567,ECG Machine,2019-10-08,HealthCorp,Model-100,USA,Voltage spike observed.,4.503487810348651,4480.971813687469,7.919760296074942,2,2,1
MD13568,Ventilator,2019-10-09,MediTech,Model-600,USA,Routine check completed.,3.926428600632312,5327.652478389564,8.832979241610015,2,1,0
MD13569,Defibrillator,2019-10-10,HealthCorp,Model-600,UK,Voltage spike observed.,11.004256692064178,7943.846970423208,15.229003679149116,3,3,2
MD13570,MRI Scanner,2019-10-11,MediTech,Model-450,USA,Routine check completed.,7.499360314674384,10257.991396079316,13.376691978876892,5,3,2
MD13571,Ventilator,2019-10-12,BioSystems,Model-900,Japan,Voltage spike observed.,5.429209532316433,3447.245266995116,2.5149035211137627,1,2,0
MD13572,ECG Machine,2019-10-13,MediTech,Model-900,Japan,Voltage spike observed.,8.09820685189254,7824.270392753659,26.6853584134364,6,5,3
MD13573,Ventilator,2019-10-14,CardioSync,Model-100,Japan,Voltage spike observed.,4.2466855095955705,3717.893707192561,4.664574259264368,2,0,0
MD13574,ECG Machine,2019-10-15,HealthCorp,Model-900,Germany,Routine check completed.,9.680902021036763,8669.323894042593,18.91967054098191,3,3,2
MD13575,Defibrillator,2019-10-16,MediTech,Model-900,India,Routine check completed.,12.901296923999098,11011.070148785013,32.59129256157827,6,6,3
MD13576,Defibrillator,2019-10-17,CardioSync,Model-450,Germany,Battery wear detected.,6.161020425709939,2687.8212204715583,9.522187739760692,4,1,1
MD13577,MRI Scanner,2019-10-18,BioSystems,Model-600,USA,Operational lag reported.,6.011910869372689,7749.503189491337,23.17525297748074,4,4,2
MD13578,Ventilator,2019-10-19,MediTech,Model-600,India,Routine check completed.,8.269413079177903,10750.63689256946,22.1132219235182,5,7,3
MD13579,ECG Machine,2019-10-20,MediTech,Model-600,USA,Component replaced after overheating.,9.917568050485675,12076.878056902551,35.919849596772806,6,7,3
MD13580,ECG Machine,2019-10-21,MediTech,Model-600,India,Battery wear detected.,5.13313283676055,10800.052921237182,20.526715401425893,5,4,2
MD13581,ECG Machine,2019-10-22,HealthCorp,Model-600,UK,Operational lag reported.,11.015493064509254,10709.606161745263,20.60441284786889,3,3,2
MD13582,Defibrillator,2019-10-23,BioSystems,Model-450,Japan,Routine check completed.,4.695540359022759,7323.45906424039,7.033089025805483,3,1,1
MD13583,ECG Machine,2019-10-24,MediTech,Model-450,USA,Battery wear detected.,5.449181303004288,11724.850307147435,23.41433252510049,4,4,2
MD13584,Ventilator,2019-10-25,BioSystems,Model-900,USA,Routine check completed.,4.083045788290556,6702.653772179448,11.753805566678771,4,1,1
MD13585,Defibrillator,2019-10-26,MediTech,Model-600,Germany,Battery wear detected.,9.50327085104833,11253.116770468792,39.90632221542079,6,8,3
MD13586,ECG Machine,2019-10-27,MediTech,Model-900,Japan,Voltage spike observed.,2.19152814484738,2061.1265806596966,3.742959142922189,3,2,0
MD13587,Defibrillator,2019-10-28,MediTech,Model-100,UK,Operational lag reported.,3.1784184648820344,3973.936489833108,6.464214649146403,2,2,0
MD13588,Ventilator,2019-10-29,BioSystems,Model-100,USA,Voltage spike observed.,6.751728304711168,7094.94259408044,23.01617750479206,6,6,3
MD13589,Ventilator,2019-10-30,MediTech,Model-600,USA,Operational lag reported.,5.479344585636104,7197.706892137504,28.611008848161724,4,5,2
MD13590,Ventilator,2019-10-31,HealthCorp,Model-900,Japan,Voltage spike observed.,12.561567031013588,10881.845841062295,33.577107497373845,6,6,3
MD13591,ECG Machine,2019-11-01,MediTech,Model-100,Japan,Routine check completed.,1.753457467099694,1889.725424350317,9.220924462130435,2,1,0
MD13592,ECG Machine,2019-11-02,BioSystems,Model-600,Japan,Routine check completed.,9.145647158120047,8444.013310850205,24.81667235210159,4,6,3
MD13593,MRI Scanner,2019-11-03,MediTech,Model-100,USA,Routine check completed.,4.534462613979793,2993.2696775473023,11.294602646523138,3,1,1
MD13594,ECG Machine,2019-11-04,MediTech,Model-900,USA,Voltage spike observed.,3.937576073210119,8122.641778352392,13.400060477453916,4,2,1
MD13595,Defibrillator,2019-11-05,BioSystems,Model-600,Japan,Battery wear detected.,3.2453455818952914,5735.906485905037,15.499401067038018,4,3,1
MD13596,MRI Scanner,2019-11-06,CardioSync,Model-900,USA,Routine check completed.,7.299528371178113,9355.59168663711,19.18716257723093,6,5,3
MD13597,MRI Scanner,2019-11-07,MediTech,Model-100,Japan,Component replaced after overheating.,3.963882687646655,3501.471027670781,11.30525033383224,3,3,1
MD13598,Defibrillator,2019-11-08,BioSystems,Model-100,Germany,Voltage spike observed.,10.898395345713135,8554.775109398148,29.50431309945858,6,6,3
MD13599,ECG Machine,2019-11-09,HealthCorp,Model-100,Japan,Component replaced after overheating.,2.4700134843319423,6907.420781424376,14.109313421248162,3,2,1
MD13600,ECG Machine,2019-11-10,CardioSync,Model-100,USA,Battery wear detected.,11.42285644989274,11338.392309443205,26.837933304167755,5,7,3
MD13601,ECG Machine,2019-11-11,MediTech,Model-900,UK,Operational lag reported.,15.0,5892.894670360731,12.012311265964078,3,4,2
MD13602,Ventilator,2019-11-12,HealthCorp,Model-100,Japan,Component replaced after overheating.,4.652041177447753,2481.207586255616,4.023141729863599,2,3,1
MD13603,MRI Scanner,2019-11-13,BioSystems,Model-450,USA,Voltage spike observed.,2.2470622637823854,2647.9795602789686,10.184129964640771,3,0,0
MD13604,Ventilator,2019-11-14,BioSystems,Model-450,Germany,Operational lag reported.,3.771737893006072,1414.832996135337,10.29867919409842,2,3,1
MD13605,Ventilator,2019-11-15,CardioSync,Model-100,USA,Voltage spike observed.,0.0,4469.904390378511,6.422643497346591,3,0,0
MD13606,Defibrillator,2019-11-16,MediTech,Model-900,India,Battery wear detected.,8.287317047865052,9266.3187599132,29.594326685934067,5,6,3
MD13607,Ventilator,2019-11-17,HealthCorp,Model-600,UK,Operational lag reported.,6.402076263947322,6830.26246649826,19.722037392884083,3,5,2
MD13608,MRI Scanner,2019-11-18,BioSystems,Model-100,USA,Component replaced after overheating.,11.78835493423152,11947.017996872968,29.553152651776998,4,8,3
MD13609,Ventilator,2019-11-19,HealthCorp,Model-900,UK,Component replaced after overheating.,5.268076555296281,3949.0048337796575,1.3905863893637056,2,1,0
MD13610,Defibrillator,2019-11-20,BioSystems,Model-900,Germany,Operational lag reported.,3.9446037140127626,1694.5828649815344,8.742225191128012,3,2,1
MD13611,Defibrillator,2019-11-21,CardioSync,Model-100,India,Battery wear detected.,8.03504740767831,9540.893535530568,26.44557424549404,5,5,2
MD13612,MRI Scanner,2019-11-22,HealthCorp,Model-100,UK,Voltage spike observed.,3.975738529904637,6600.31790090574,12.644488217072572,4,1,1
MD13613,MRI Scanner,2019-11-23,HealthCorp,Model-900,Japan,Operational lag reported.,6.702136719770095,6401.446796853504,20.11505362222744,4,3,2
MD13614,ECG Machine,2019-11-24,CardioSync,Model-450,UK,Component replaced after overheating.,0.0,4664.983528900537,4.910471717428759,1,0,0
MD13615,Ventilator,2019-11-25,MediTech,Model-600,USA,Component replaced after overheating.,11.164885177282295,7156.99232676805,38.14922327537512,4,5,3
MD13616,MRI Scanner,2019-11-26,CardioSync,Model-900,India,Voltage spike observed.,11.113753626201488,6916.539111843329,13.39560723540344,4,4,2
MD13617,ECG Machine,2019-11-27,MediTech,Model-900,USA,Voltage spike observed.,6.923530533020603,6092.98979721631,25.034204432905604,6,9,3
MD13618,ECG Machine,2019-11-28,BioSystems,Model-600,USA,Operational lag reported.,9.752907881104258,7503.61155697864,19.22671688710202,4,9,3
MD13619,Defibrillator,2019-11-29,BioSystems,Model-450,Germany,Battery wear detected.,4.511019149959001,4604.823166266396,9.937236476390597,2,0,0
MD13620,Ventilator,2019-11-30,BioSystems,Model-450,Germany,Battery wear detected.,5.350675425917356,4566.889268804014,11.414960174220512,3,2,0
MD13621,Defibrillator,2019-12-01,BioSystems,Model-600,India,Component replaced after overheating.,0.0,2455.140109863856,9.59400235821408,2,2,1
MD13622,Ventilator,2019-12-02,MediTech,Model-450,UK,Battery wear detected.,5.081122086536881,3583.518747306733,14.1737593507855,4,2,1
MD13623,Defibrillator,2019-12-03,BioSystems,Model-100,USA,Routine check completed.,5.1307501589312965,5821.671313965684,16.63390127274994,4,2,1
MD13624,Ventilator,2019-12-04,HealthCorp,Model-900,UK,Component replaced after overheating.,3.918256926746571,3137.3239558376827,6.046085404813622,3,2,0
MD13625,MRI Scanner,2019-12-05,BioSystems,Model-600,India,Component replaced after overheating.,3.1205019711272843,3670.585965515557,1.961648911448961,3,2,0
MD13626,MRI Scanner,2019-12-06,BioSystems,Model-100,India,Voltage spike observed.,4.915127841721478,4515.328344546285,13.42468734529209,2,2,1
MD13627,ECG Machine,2019-12-07,CardioSync,Model-900,Japan,Routine check completed.,9.347696332796618,9610.440822541928,30.52028362367732,5,5,3
MD13628,MRI Scanner,2019-12-08,CardioSync,Model-450,Germany,Battery wear detected.,8.953699692186715,9238.390105715987,5.74211064663109,4,5,2
MD13629,Ventilator,2019-12-09,MediTech,Model-450,USA,Voltage spike observed.,9.343038995106092,8716.871129832138,17.29463446100704,3,5,2
MD13630,ECG Machine,2019-12-10,CardioSync,Model-100,Japan,Component replaced after overheating.,0.0118310553961067,3896.896790240284,7.296054172333548,2,1,0
MD13631,Ventilator,2019-12-11,HealthCorp,Model-600,India,Voltage spike observed.,5.211980395243621,5373.911990835599,15.338888881620704,2,1,1
MD13632,ECG Machine,2019-12-12,CardioSync,Model-450,UK,Operational lag reported.,9.350624950899382,5806.458418904325,25.897706610372992,3,4,2
MD13633,Ventilator,2019-12-13,CardioSync,Model-100,Germany,Battery wear detected.,6.030495459134331,5397.118632934878,24.24008115588101,5,4,2
MD13634,MRI Scanner,2019-12-14,MediTech,Model-900,India,Component replaced after overheating.,5.834995450915193,3867.231650617213,7.122819038607093,3,3,1
MD13635,ECG Machine,2019-12-15,MediTech,Model-100,India,Voltage spike observed.,7.7525597330899965,10736.830174442452,26.70183477766672,4,5,3
MD13636,ECG Machine,2019-12-16,CardioSync,Model-100,UK,Routine check completed.,10.149178905279452,10850.320180868395,20.77480940320946,6,7,3
MD13637,MRI Scanner,2019-12-17,HealthCorp,Model-600,Germany,Component replaced after overheating.,7.459418579949045,4877.430184950514,26.107098138518992,3,4,2
MD13638,Ventilator,2019-12-18,CardioSync,Model-450,Japan,Battery wear detected.,13.541728034627043,10818.019515717486,12.781555934503404,4,9,3
MD13639,MRI Scanner,2019-12-19,BioSystems,Model-450,Germany,Voltage spike observed.,10.189962340196816,11027.81097852466,26.78836836558657,5,8,3
MD13640,Defibrillator,2019-12-20,CardioSync,Model-600,USA,Voltage spike observed.,7.943267669878034,12463.539061611236,24.87907122227873,4,8,3
MD13641,MRI Scanner,2019-12-21,HealthCorp,Model-450,UK,Voltage spike observed.,4.204478290265828,4482.474603223488,8.446323372003906,1,0,0
MD13642,Ventilator,2019-12-22,CardioSync,Model-600,USA,Routine check completed.,7.754704421398138,9211.340513986012,21.02034885542358,3,3,2
MD13643,Ventilator,2019-12-23,BioSystems,Model-100,Japan,Voltage spike observed.,2.048286696612301,4732.849930302135,5.362867651930186,3,2,1
MD13644,Ventilator,2019-12-24,CardioSync,Model-450,Germany,Operational lag reported.,9.186877415844087,6304.851257641884,22.213609841332826,5,4,2
MD13645,MRI Scanner,2019-12-25,MediTech,Model-450,India,Operational lag reported.,7.02013891234028,9829.47105571991,30.789828889748303,5,5,2
MD13646,Defibrillator,2019-12-26,MediTech,Model-900,India,Routine check completed.,2.429176182312617,3153.193210334118,0.6856211215803647,2,1,0
MD13647,ECG Machine,2019-12-27,HealthCorp,Model-900,USA,Routine check completed.,9.67177870983464,6813.230302474731,29.615427107347365,6,9,3
MD13648,ECG Machine,2019-12-28,HealthCorp,Model-100,USA,Voltage spike observed.,11.251892397306465,10712.905198219292,32.68026031419356,6,7,3
MD13649,Ventilator,2019-12-29,HealthCorp,Model-100,UK,Operational lag reported.,1.7725372738929466,3977.35947523974,6.581705411144419,3,0,0
MD13650,Ventilator,2019-12-30,BioSystems,Model-450,USA,Voltage spike observed.,8.569697443256553,9657.755379659322,12.230273688462376,4,3,2
MD13651,Ventilator,2019-12-31,BioSystems,Model-900,Japan,Operational lag reported.,7.573006199319705,9770.461284153194,32.5182088010295,5,6,3
MD13652,Defibrillator,2020-01-01,BioSystems,Model-900,India,Battery wear detected.,5.875030543526503,5472.39038952757,7.843430234223687,3,3,1
